"","Year","month","temp","cloud_cover","vapor_pressure","precip","tmin","tmax","ET","evap_day","evap","wd","sat_vp","RH"
"15",1984,3,26.675,72.1,2.7625,323.275,22.375,31,3.55,2.67901895220828,83.0495875184566,0,3.57574379739905,77.2566536229302
"16",1984,4,25.925,69.67501,2.58,399.6,21.175,30.725,3.275,2.89120233657886,86.7360700973658,0,3.41717903376628,75.5008729278205
"17",1984,5,24.875,67.4,2.405,49.15,19.375,30.4,3,3.05712740591848,94.770949583473,45.620949583473,3.20570122008178,75.0225874118938
"18",1984,6,23.6,54.15,2.26,39.575,18.075,29.175,2.9,3.99697248318731,119.909174495619,80.3341744956192,2.9646204783219,76.2323547491399
"19",1984,7,24.075,45.425,2.1125,45.775,17.625,30.6,3.5,4.87493223796229,151.122899376831,105.347899376831,3.05247880844742,69.2060496588503
"20",1984,8,24.65,56.5,2.0025,73.05,17.6,31.725,3.975,4.1766285951805,129.475486450596,56.4254864505956,3.16193033770826,63.3315660411227
"21",1984,9,26.35,62.85,2.2025,44.825,19.575,33.175,4.375,3.76809445953671,113.042833786101,68.2178337861013,3.5062463020212,62.8164655383838
"22",1984,10,27.525,73.05,2.6725,168,22.175,32.9,4.05,2.78572487604313,86.3574711573371,0,3.76333381537057,71.0141627374303
"23",1984,11,26.725,71.47501,2.6525,283.225,22.15,31.35,3.975,2.80380678956619,84.1142036869856,0,3.58654376401794,73.9569952167112
"24",1984,12,27.075,70.4,2.81,222.15,22.8,31.45,3.9,2.84646648951116,88.2404611748461,0,3.66295939002137,76.713927204735
"25",1985,1,26.7,77.8,2.805,128.225,22.25,31.15,3.625,2.20536869621283,68.3664295825977,0,3.58114015962998,78.3270096943044
"26",1985,2,26.425,81.175,2.8425,156.05,22.25,30.65,3.325,1.87910681434956,52.6149908017876,0,3.52217664405788,80.7029370544339
"27",1985,3,27.425,76.35,2.8725,243.275,22.775,32.15,3.525,2.38561118581659,73.9539467603142,0,3.7408194709366,76.787987827726
"28",1985,4,25.275,71.25,2.5875,123.625,20.825,29.775,3.1,2.67043179740566,80.1129539221699,0,3.28484944805126,78.7707333599424
"29",1985,5,25.575,60.3,2.4925,59.9,20.425,30.8,3.175,3.65144365650174,113.194753351554,53.2947533515539,3.34534701575898,74.5064708760718
"30",1985,6,23.25,40.175,2.21,35.35,17.525,29,3.125,5.0502126424412,151.506379273236,116.156379273236,2.90133124469535,76.1719298353353
"31",1985,7,23.35,45.05001,2.17,43.225,16.925,29.8,3.25,4.75304595216234,147.344424517033,104.119424517033,2.91928991370546,74.3331448449947
"32",1985,8,24.6,50.775,2.08,37.475,17.7,31.55,4,4.57177769723377,141.725108614247,104.250108614247,3.1522760316645,65.9840692600037
"33",1985,9,25.4,66.05,2.1925,114.6,19.2,31.65,4.075,3.37718142996342,101.315442898903,0,3.30993741632221,66.2399231232645
"34",1985,10,27.225,68.3,2.5625,100.55,21.325,33.2,4.275,3.21491631507553,99.6624057673416,0,3.69614975351244,69.3289009073527
"35",1985,11,26.2,70.525,2.655,221.475,21.525,30.875,3.85,2.81141329541631,84.3423988624891,0,3.47457776716257,76.4121622227539
"36",1985,12,26.7,76.075,2.7725,280.8,22.3,31.175,3.675,2.36515738735967,73.3198790081497,0,3.58114015962998,77.4194774964203
"37",1986,1,27.175,75.575,2.8425,258.175,22.625,31.775,3.775,2.42870441302449,75.2898368037593,0,3.68505670662618,77.1358550572326
"38",1986,2,25.9,82.60001,2.785,445.7,21.75,30.1,3.2,1.73469392605865,48.5714299296422,0,3.41200303949961,81.6236084129759
"39",1986,3,26.525,75.05,2.805,212.35,22.125,30.95,3.375,2.40444333864296,74.5377434979319,0,3.54351723802879,79.1586384820405
"40",1986,4,26.725,75.525,2.7125,118.05,22.125,31.375,3.175,2.44790511336762,73.4371534010286,0,3.58654376401794,75.6299149954116
"41",1986,5,24.375,68.925,2.4425,118.175,19.225,29.575,2.8,2.84138363686682,88.0828927428715,0,3.10915559516518,78.558307078557
"42",1986,6,24.975,47.94999,2.21,36.075,18.925,31.075,3.375,4.73307642031779,141.992292609534,105.917292609534,3.22532745950968,68.5201743929581
"43",1986,7,23.25,64.75,2.0925,55.575,16.775,29.775,3,3.2763250713142,101.56607721074,45.9910772107401,2.90133124469535,72.122064787529
"44",1986,8,25.25,71.1,2.1925,96.10001,18.7,31.825,3.575,2.97091972493485,92.0985114729804,0,3.27985221061408,66.8475241934605
"45",1986,9,25.525,64,2.1925,103.55,19.425,31.7,4.125,3.55340338687386,106.602101606216,3.05210160621567,3.3351957531199,65.7382703233846
"46",1986,10,27.35,69.3,2.535,131.275,21.6,33.125,4.3,3.1534404804751,97.756654894728,0,3.7240123890881,68.0717391657429
"47",1986,11,27.45,70.47501,2.62,224.375,22.35,32.6,4.25,3.00665072890541,90.1995218671624,0,3.74643680019946,69.9331161774973
"48",1986,12,27.05,75.97501,2.745,208.275,22.675,31.525,3.8,2.43119422135435,75.3670208619849,0,3.65745350610824,75.0522185836574
"49",1987,1,27.75,77.5,2.9275,342.425,23.65,31.925,3.75,2.28823358507937,70.9352411374605,0,3.81443214500517,76.7479899684002
"50",1987,2,27.325,79.92501,2.8,94.32498,22.4,32.275,3.625,2.12589115442102,59.5249523237885,0,3.71842496825956,75.3006991912107
"51",1987,3,27.775,61.325,2.8125,234.7,22.8,32.775,4.099999,3.68801325337228,114.328410854541,0,3.82014763799144,73.6228090252229
"52",1987,4,26.9,65.375,2.69,191.275,21.9,31.925,3.525,3.30793367189779,99.2380101569337,0,3.62457248463446,74.2156491945914
"53",1987,5,25,50.975,2.4075,101.05,19.75,30.275,3.3,4.35015211647112,134.854715610605,33.8047156106046,3.23025069880823,74.529819028852
"54",1987,6,24.75,32,2.32,83.45,19.15,30.375,3.45,5.86189954238264,175.856986271479,92.4069862714792,3.18131794656574,72.9257508670096
"55",1987,7,24.875,64.075,2.3075,44.15,18.675,31.1,3.125,3.40076888187812,105.423835338222,61.2738353382217,3.20570122008178,71.9811311654657
"56",1987,8,25.825,58.4,2.225,41.85001,19,32.725,3.95,4.05161996547927,125.600218929857,83.7502089298574,3.39651688337255,65.5082861767112
"57",1987,9,26.9,59.85001,2.3375,95.7,20.25,33.6,4.45,4.0039349686655,120.118049059965,24.4180490599651,3.62457248463446,64.4903643094266
"58",1987,10,28.2,63.85,2.7325,118.075,22.65,33.775,4.424999,3.59770981116778,111.529004146201,0,3.9184829021755,69.7336205928816
"59",1987,11,27.525,72.45,2.75,212.075,22.725,32.35,4.025,2.77755193014282,83.3265579042846,0,3.76333381537057,73.0735070263548
"60",1987,12,27.45,74.72501,2.8175,267.15,22.65,32.275,3.875,2.54923108247662,79.0261635567752,0,3.74643680019946,75.204791919885
"61",1988,1,27.025,73.825,2.8775,289.375,22.7,31.375,3.775,2.52448019325964,78.2588859910489,0,3.65195498317886,78.7934137538373
"62",1988,2,27.8,81.325,2.89,332.525,23.125,32.525,3.625,2.01543121793465,56.4320741021703,0,3.82587074328427,75.5383596027898
"63",1988,3,27.65,72.2,2.9975,325.875,23.35,32,3.55,2.67382072991024,82.8884426272173,0,3.79164612057477,79.0553734362113
"64",1988,4,26.625,71.65,2.815,243.725,22.25,31.075,3.175,2.68683698761447,80.6051096284342,0,3.56497276571253,78.9627350613819
"65",1988,5,24.725,71.94999,2.435,103.375,19.775,29.7,2.825,2.64620640038216,82.0323984118469,0,3.17646115028404,76.6576351731002
"66",1988,6,22.675,63.775,2.1775,18.225,16.925,28.475,2.65,3.19198340092796,95.7595020278389,77.5345020278389,2.79996538009561,77.7688186960957
"67",1988,7,23.525,38.875,2.0425,44.025,16.825,30.3,3.55,5.35231615188548,165.92180070845,121.89680070845,2.95095593981224,69.2148592408315
"68",1988,8,26.825,50.55,2.2575,3.800003,19.6,34.1,4.35,4.8174847184723,149.342026272641,145.542023272641,3.60823077194642,62.5652887157829
"69",1988,9,27.325,65.3,2.45,62.325,20.8,33.875,4.3,3.548789688727,106.46369066181,44.1386906618101,3.71842496825956,65.8881117923093
"70",1988,10,27.775,68.425,2.73,97.95,21.975,33.65,4.25,3.18382056789938,98.6984376048809,0.748437604880849,3.82014763799144,71.4632066271497
"71",1988,11,27.575,68.22501,2.7,244.25,22.075,33.1,4.275,3.17554270352038,95.2662811056114,0,3.77463610190331,71.5300740815402
"72",1988,12,26.4,76.25001,2.7525,299.35,21.7,31.1,3.625,2.32817769145924,72.1735084352364,0,3.51685939123748,78.2658529612545
"73",1989,1,26.175,77.95,2.7,227.3,21.625,30.775,3.6,2.19335802657032,67.9940988236798,0,3.46932448946728,77.8249485799638
"74",1989,2,26.225,81.975,2.7675,217.075,21.625,30.825,3.325,1.84008289716208,51.5223211205382,0,3.47983812004367,79.5295615637796
"75",1989,3,25.925,75.675,2.595,260.3,21.175,30.725,3.45,2.40705180855439,74.618606065186,0,3.41717903376628,75.9398314913543
"76",1989,4,25.85,76.97501,2.65,99.30001,21.2,30.575,3,2.26378165558163,67.9134496674489,0,3.40167197246583,77.9028672208815
"77",1989,5,24.5,68.72499,2.4,87.9,19.15,29.9,2.9,2.90481336239154,90.0492142341377,2.14921423413765,3.13304610550188,76.6027667382682
"78",1989,6,24.05,65.075,2.295,50.875,18.5,29.675,2.825,3.19998595958513,95.9995787875539,45.1245787875539,3.04779753102603,75.3002775491913
"79",1989,7,23.625,38.425,2.0925,48.3,17.25,30.075,3.5,5.35537760104857,166.016705632506,117.716705632506,2.9691878303026,70.4738170702641
"80",1989,8,25.125,40.075,2.2275,52.8,18.525,31.8,4.15,5.3977950909598,167.331647819754,114.531647819754,3.25496736621008,68.433865823779
"81",1989,9,25.275,55.1,2.1625,98.2,18.825,31.725,4.3,4.25110307691168,127.53309230735,29.3330923073503,3.28484944805126,65.8325452718359
"82",1989,10,26.25,72.75001,2.54,140.65,20.425,32.1,3.9,2.7425993846018,85.020580922656,0,3.48510555638206,72.8815801675979
"83",1989,11,26.675,66.72501,2.6775,191.725,21.5,31.925,4.125,3.18692137609698,95.6076412829094,0,3.57574379739905,74.8795258191478
"84",1989,12,27.125,75.17501,2.825,330.45,22.425,31.875,3.775,2.46837946226752,76.5197633302931,0,3.67399327500529,76.891811948021
"85",1990,1,26.75,75.35001,2.77,235.65,22.3,31.225,3.75,2.42826462981735,75.276203524338,0,3.59195461899708,77.1167872041051
"86",1990,2,27.125,79.075,2.78,284.625,22.525,31.825,3.625,2.17805193043918,60.9854540522971,0,3.67399327500529,75.6669866249551
"87",1990,3,26.925,76.25001,2.775,104.1,21.9,32.025,3.5,2.39543066325425,74.2583505608819,0,3.63003433059825,76.44555801054
"88",1990,4,26.55,69.47501,2.65,191.525,21.55,31.55,3.375,2.95272039266155,88.5816117798465,0,3.54887032397685,74.6716492314776
"89",1990,5,25.25,61.575,2.4675,97.90001,20.2,30.375,3.1,3.51663549627988,109.015700384676,11.1156903846761,3.27985221061408,75.2320483226289
"90",1990,6,23.425,58.15,2.28,96,18.375,28.525,2.775,3.63361076913341,109.008323074002,13.0083230740023,2.93282381789667,77.7407761791552
"91",1990,7,22.75,48.8,2.0275,72.825,16.525,29,3.2,4.45024856936609,137.957705650349,65.1327056503486,2.81300552815978,72.0759337194176
"92",1990,8,24.575,51.90001,2.155,40.9,17.8,31.425,3.9,4.43385678728522,137.449560405842,96.5495604058419,3.14745872601973,68.4679351689293
"93",1990,9,26.275,58.45,2.175,104.65,19.55,33.075,4.5,4.12753466681233,123.82604000437,19.17604000437,3.49038008445731,62.3141304778037
"94",1990,10,27.15,66.275,2.6975,137.675,21.75,32.6,4.125,3.27988131966982,101.676320909764,0,3.67952129319994,73.3111669984136
"95",1990,11,27.125,70.025,2.7625,218.5,22.4,31.875,4,2.91526681362586,87.4580044087757,0,3.67399327500529,75.1906656659851
"96",1990,12,26.925,74.72501,2.7775,263.15,22.375,31.525,3.775,2.5006802365309,77.5210873324578,0,3.63003433059825,76.5144278826216
"97",1991,1,27.15,75.35001,2.81,279.85,22.75,31.6,3.8,2.45653447561327,76.1525687440115,0,3.67952129319994,76.3686299408869
"98",1991,2,27.15,80.775,2.82,130.925,22.55,31.8,3.55,2.01927272113055,56.5396361916555,0,3.67952129319994,76.6404044246623
"99",1991,3,26.8,73.35001,2.81,254.5,22.125,31.55,3.525,2.58426216838898,80.1121272200583,0,3.60279811450664,77.9949336790633
"100",1991,4,26.275,69.60001,2.6675,164.7,21.575,31.05,3.275,2.89480906873783,86.844272062135,0,3.49038008445731,76.424341631973
"101",1991,5,25.15,61.775,2.5,99.9,19.85,30.525,3.075,3.4784495647594,107.831936507541,7.93193650754142,3.25993084921847,76.6887432780774
"102",1991,6,24.025,59.35,2.315,53.42501,18.4,29.7,2.875,3.62870550414099,108.86116512423,55.4361551242297,3.04312264698702,76.0731744509893
"103",1991,7,23.875,46.55,2.1025,55.125,17.275,30.5,3.425,4.76594938640874,147.744430978671,92.619430978671,3.01520717915655,69.7298684658923
"104",1991,8,24.925,55.2,2.085,46.025,18.1,31.775,3.95,4.25880674886476,132.023009214808,85.9980092148075,3.21550101198176,64.8421503283864
"105",1991,9,26.725,69.7,2.3125,84.075,20.55,32.975,4.15,3.18099473318101,95.4298419954303,11.3548419954303,3.58654376401794,64.4771164707426
"106",1991,10,26.6,71.3,2.5475,102.2,20.85,32.375,4,2.89457237586988,89.7317436519664,0,3.55959807942953,71.5670686171475
"107",1991,11,26.9,75.17501,2.6625,207,21.95,31.875,3.925,2.53187191169386,75.9561573508158,0,3.62457248463446,73.4569390262452
"108",1991,12,27.45,72.975,2.76,251.2,22.725,32.2,4,2.71843836956057,84.2715894563776,0,3.74643680019946,73.6700002480506
"109",1992,1,27.45,75.35001,2.8425,274.375,22.9,32.025,3.875,2.47842480101481,76.831168831459,0,3.74643680019946,75.8720926467695
"110",1992,2,27.35,79.325,2.81,276.725,22.85,31.9,3.625,2.16210680268822,60.5389904752702,0,3.7240123890881,75.4562473592653
"111",1992,3,27.5,73.075,2.7925,236.3,22.15,32.875,3.725,2.7194406002298,84.3026586071237,0,3.75769396372942,74.3141944754999
"112",1992,4,27.15,66.00001,2.6425,157.55,21.975,32.4,3.6,3.3247907736063,99.7437232081891,0,3.67952129319994,71.816407337649
"113",1992,5,26.45,51.8,2.5525,83.90001,21.05,31.85,3.475,4.42157619201683,137.068861952522,53.1688519525217,3.52750104679873,72.3600068755879
"114",1992,6,25.325,48.32499,2.345,41.675,19.85,30.85,3.3,4.65384989949628,139.615496984888,97.9404969848885,3.29486425518814,71.1713690877411
"115",1992,7,23.875,48.8,2.045,61.15,17.55,30.225,3.425,4.61093322430879,142.938929953572,81.7889299535724,3.01520717915655,67.822868495957
"116",1992,8,25.125,59.2,2.18,85.875,18.8,31.475,3.8,3.89397271380222,120.713154127869,34.8381541278689,3.25496736621008,66.9745577983561
"117",1992,9,26.625,65.4,2.125,81.15,19.85,33.425,4.45,3.63364753202221,109.009425960666,27.8594259606664,3.56497276571253,59.6077484921622
"118",1992,10,27.55,73.025,2.59,168.375,22.175,33,4.15,2.83739882793106,87.959363665863,0,3.76898119185921,68.7188358910959
"119",1992,11,27.45,71.60001,2.6275,218,22.45,32.525,4.175,2.91028677825618,87.3086033476855,0,3.74643680019946,70.1333063955627
"120",1992,12,27.25,77.17501,2.725,108.1,22.475,32.025,3.825,2.37227272719861,73.5404545431569,0,3.70170740416279,73.6146783761346
"121",1993,1,26.625,76.825,2.7625,341.625,22.35,30.95,3.7,2.29601467505525,71.1764549267128,0,3.56497276571253,77.4900730398108
"122",1993,2,26.975,80.875,2.74,263.975,22.325,31.675,3.575,2.03430904252904,56.9606531908132,0,3.64097998611471,75.2544647443628
"123",1993,3,26.6,74.75,2.7625,259.425,22.05,31.225,3.475,2.46865389394513,76.5282707122991,0,3.55959807942953,77.6070763709009
"124",1993,4,26.725,71.50001,2.62,162.425,21.925,31.575,3.375,2.82581469866139,84.7744409598416,0,3.58654376401794,73.0508303365819
"125",1993,5,26.1,63.825,2.395,96.90001,20.6,31.625,3.3,3.50302904181472,108.593900296256,11.6938902962563,3.45360702490225,69.3477857420037
"126",1993,6,25.175,49.5,2.2625,40.1,19.15,31.25,3.35,4.6096601004499,138.289803013497,98.1898030134969,3.26490106722134,69.2976587473
"127",1993,7,24.15,50.7,2.1225,42.47499,17.675,30.7,3.4,4.47075393737217,138.593372058537,96.1183820585374,3.06656107703978,69.214339668359
"128",1993,8,25,59.925,2.11,76.64999,18.225,31.825,3.85,3.88154531332579,120.3279047131,43.6779147130996,3.23025069880823,65.3200075393055
"129",1993,9,26.175,59.925,2.235,23.175,19.825,32.55,4.325,3.94385607518383,118.315682255515,95.1406822555148,3.46932448946728,64.4217629911922
"130",1993,10,27.825,74.12501,2.6225,296.725,22.3,33.425,4.15,2.76812603441687,85.811907066923,0,3.83160146967599,68.443965813119
"131",1993,11,27.375,74.425,2.67,229.225,22.275,32.575,4.075,2.65531009693947,79.6593029081841,0,3.72960727404281,71.5893069649068
"132",1993,12,27.275,78.325,2.7925,194.8,22.575,32,3.725,2.24694906662232,69.655421065292,0,3.70727248442539,75.3249191078228
"133",1994,1,27.225,76.2,2.8275,154.1,22.6,31.9,3.8,2.39427353993333,74.2224797379331,0,3.69614975351244,76.4985238304546
"134",1994,2,26.925,82.25,2.8375,193.4,22.425,31.475,3.425,1.86263111629565,52.1536712562781,0,3.63003433059825,78.1673048125792
"135",1994,3,27.15,73.7,2.8675,188.175,22.15,32.225,3.55,2.57968478654986,79.9702283830456,0,3.67952129319994,77.9313332225954
"136",1994,4,27.025,71.55,2.69,173.75,22.125,32.025,3.4,2.8290368613848,84.8711058415441,0,3.65195498317886,73.6591774101902
"137",1994,5,25.65,67.85,2.5275,188.525,20.125,31.25,3.025,3.05831874594897,94.807881124418,0,3.36062546245471,75.2092141250942
"138",1994,6,24.525,54.7,2.3225,53.5,18.45,30.7,3.075,4.08122782296833,122.43683468905,68.9368346890499,3.13784377068651,74.0157945942566
"139",1994,7,24,62.925,2.18,38.6,17.475,30.6,3.125,3.46795514546174,107.506609509314,68.906609509314,3.03845414873837,71.7470099361275
"140",1994,8,25.625,57.5,2.2625,0.5250015,18.4,32.9,3.95,4.09412849328886,126.917983291955,126.392981791955,3.35552576242643,67.4260953479897
"141",1994,9,26.4,63.15001,2.2825,99.2,19.425,33.425,4.325,3.7168941229956,111.506823689868,12.306823689868,3.51685939123748,64.9016564519758
"142",1994,10,27.475,70.225,2.6375,142.875,21.55,33.45,4.225,3.04936902588006,94.5304398022819,0,3.75206162823612,70.2946875965871
"143",1994,11,27.675,62.35001,2.6625,300.75,22.3,33.1,4.525,3.68360290410913,110.508087123274,0,3.79733125208912,70.115031406207
"144",1994,12,27.075,78.65,2.7975,357.775,22.15,32.05,3.7,2.20300304925253,68.2930945268285,0,3.66295939002137,76.3726730801587
"145",1995,1,27.8,77.35,2.8725,168.675,23.225,32.4,3.9,2.34334537929786,72.6437067582338,0,3.82587074328427,75.0809473906622
"146",1995,2,27.1,81.775,2.81,279.775,22.55,31.675,3.5,1.93494685452724,54.1785119267628,0,3.66847264346779,76.5986358111074
"147",1995,3,26.825,70.05001,2.82,214.45,22.1,31.625,3.6,2.84887395792288,88.3150926956093,0,3.60823077194642,78.1546463692172
"148",1995,4,26.375,68.75002,2.62,67.20001,21.375,31.375,3.375,3.00451140924508,90.1353422773525,22.9353322773525,3.51154928000131,74.6109420967323
"149",1995,5,24.2,62.525,2.3675,114.15,18.825,29.625,2.975,3.36629381798914,104.355108357663,0,3.07598136254108,76.9673063962976
"150",1995,6,24.575,57.45,2.315,39.2,18.775,30.4,3,3.85817434529446,115.745230358834,76.5452303588339,3.14745872601973,73.5514013531653
"151",1995,7,24.75,46.55,2.2,56.725,18.275,31.275,3.525,4.83650006285748,149.931501948582,93.206501948582,3.18131794656574,69.1537292704402
"152",1995,8,24.7,66.55,2.1925,21.075,17.925,31.525,3.6,3.27526933707071,101.533349449192,80.458349449192,3.17161095524464,69.1289073893012
"153",1995,9,26.325,69.35,2.34,74.1,19.9,32.85,4.05,3.15919727200768,94.7759181602304,20.6759181602304,3.50095044897709,66.8389922709047
